,date,open,high,low,close,month,year,week,quarter,daily_trend,weekly_trend,monthly_trend,quartely_trend,6_monthly_trend,yearly_trend,ema_5_day,sma_5_day,wma_5_day,ema_20_day,sma_20_day,wma_20_day,ema_50_day,sma_50_day,wma_50_day,ema_200_day,sma_200_day,wma_200_day
64,2021-06-11 00:00:00-04:00,121.56,121.65,120.51,121.07,6,2021,23,2,-0.2,1.53,7.05,19.35,33.39,69.53,119.18,120.3,120.61,115.28,117.31,118.62,107.85,115.05,116.43,87.42,95.11,103.2
65,2021-06-14 00:00:00-04:00,121.17,122.0,120.46,122.0,6,2021,24,2,0.77,1.94,11.3,16.58,34.28,70.67,119.65,120.77,121.18,115.6,117.73,119.07,108.12,115.37,116.7,87.6,95.32,103.47
66,2021-06-15 00:00:00-04:00,122.01,122.33,120.62,120.98,6,2021,24,2,-0.84,1.25,8.94,18.46,33.65,68.37,119.87,121.07,121.25,115.85,118.08,119.38,108.38,115.58,116.92,87.76,95.51,103.73
67,2021-06-16 00:00:00-04:00,121.13,121.45,119.04,120.34,6,2021,24,2,-0.53,0.31,6.02,17.57,33.35,67.83,119.95,121.14,121.0,116.07,118.46,119.59,108.61,115.79,117.11,87.92,95.71,103.97
68,2021-06-17 00:00:00-04:00,120.26,122.08,120.06,121.3,6,2021,24,2,0.8,-0.01,6.38,16.84,36.96,72.16,120.18,121.14,121.06,116.32,118.87,119.86,108.86,115.98,117.33,88.09,95.91,104.23
69,2021-06-18 00:00:00-04:00,120.93,121.16,119.58,119.68,6,2021,24,2,-1.34,-1.15,6.18,15.37,35.9,66.82,120.09,120.86,120.57,116.48,119.1,119.94,109.07,116.13,117.47,88.25,96.09,104.46
70,2021-06-21 00:00:00-04:00,120.07,121.56,119.47,121.37,6,2021,25,2,1.42,-0.52,7.25,20.53,37.27,68.24,120.31,120.73,120.74,116.71,119.46,120.16,109.31,116.3,117.68,88.41,96.27,104.72
71,2021-06-22 00:00:00-04:00,121.31,121.96,120.63,121.89,6,2021,25,2,0.43,0.75,6.05,20.7,39.63,68.49,120.57,120.92,121.13,116.96,119.67,120.39,109.56,116.5,117.9,88.58,96.48,104.97
72,2021-06-23 00:00:00-04:00,121.65,122.65,121.39,121.69,6,2021,25,2,-0.17,1.12,6.47,20.28,38.7,66.76,120.76,121.19,121.38,117.18,119.87,120.58,109.8,116.69,118.1,88.74,96.69,105.22
73,2021-06-24 00:00:00-04:00,122.26,122.61,121.86,122.06,6,2021,25,2,0.31,0.62,3.77,20.02,39.43,74.76,120.97,121.34,121.67,117.41,120.04,120.79,110.04,116.89,118.31,88.91,96.92,105.47
74,2021-06-25 00:00:00-04:00,121.56,122.19,121.13,122.07,6,2021,25,2,0.01,2.0,3.69,20.55,40.77,73.41,121.16,121.81,121.92,117.63,120.26,120.98,110.27,117.06,118.51,89.07,97.15,105.72
75,2021-06-28 00:00:00-04:00,122.24,122.34,120.97,122.09,6,2021,26,2,0.02,0.59,2.96,20.58,41.97,72.5,121.31,121.96,122.01,117.85,120.5,121.16,110.51,117.23,118.71,89.24,97.38,105.97
76,2021-06-29 00:00:00-04:00,122.23,122.58,121.25,121.83,6,2021,26,2,-0.22,-0.05,3.5,20.78,40.98,69.06,121.4,121.95,121.97,118.04,120.66,121.28,110.73,117.38,118.89,89.4,97.61,106.22
77,2021-06-30 00:00:00-04:00,121.55,121.82,120.92,121.65,6,2021,26,2,-0.15,-0.03,3.6,19.36,41.95,68.1,121.44,121.94,121.87,118.21,120.83,121.38,110.94,117.54,119.06,89.56,97.84,106.45
78,2021-07-01 00:00:00-04:00,121.29,122.14,121.09,122.0,7,2021,26,3,0.29,-0.05,2.84,19.66,41.7,70.76,121.53,121.93,121.89,118.39,121.09,121.49,111.16,117.71,119.23,89.72,98.07,106.7
79,2021-07-02 00:00:00-04:00,122.71,124.95,122.62,124.81,7,2021,26,3,2.3,2.24,5.68,21.46,44.46,75.84,122.08,122.48,122.85,118.69,121.36,121.84,111.43,117.96,119.51,89.9,98.32,106.96
80,2021-07-06 00:00:00-04:00,125.19,125.97,124.13,125.73,7,2021,27,3,0.74,2.98,7.51,18.5,42.27,73.98,122.69,123.2,123.94,119.03,121.67,122.26,111.71,118.19,119.82,90.08,98.57,107.23
81,2021-07-07 00:00:00-04:00,126.7,126.82,125.7,126.02,7,2021,27,3,0.23,3.44,5.68,13.99,43.9,72.78,123.24,124.04,124.87,119.36,121.99,122.67,111.99,118.41,120.12,90.25,98.84,107.51
82,2021-07-08 00:00:00-04:00,123.58,125.14,123.57,124.59,7,2021,27,3,-1.13,2.42,4.1,13.2,44.04,74.56,123.47,124.63,125.06,119.61,122.22,122.92,112.23,118.61,120.37,90.43,99.11,107.76
83,2021-07-09 00:00:00-04:00,124.57,125.28,124.1,125.07,7,2021,27,3,0.38,2.51,4.67,12.12,43.23,74.2,123.73,125.24,125.2,119.87,122.41,123.19,112.49,118.77,120.62,90.6,99.37,108.02
84,2021-07-12 00:00:00-04:00,125.72,126.61,125.16,126.52,7,2021,28,3,1.16,1.37,5.46,12.85,47.12,86.38,124.2,125.59,125.63,120.19,122.68,123.58,112.76,118.91,120.92,90.78,99.65,108.29
85,2021-07-13 00:00:00-04:00,126.58,127.59,126.22,126.88,7,2021,28,3,0.29,0.91,4.59,12.16,46.37,82.28,124.65,125.81,126.06,120.51,122.93,123.98,113.04,119.1,121.24,90.96,99.93,108.56
86,2021-07-14 00:00:00-04:00,127.5,128.86,127.45,127.77,7,2021,28,3,0.7,1.39,5.54,14.26,48.86,80.86,125.17,126.17,126.71,120.85,123.27,124.44,113.33,119.33,121.58,91.14,100.21,108.84
87,2021-07-15 00:00:00-04:00,128.18,128.24,126.07,126.55,7,2021,28,3,-0.96,1.57,3.72,12.67,43.16,76.15,125.4,126.56,126.84,121.12,123.58,124.76,113.59,119.56,121.86,91.32,100.48,109.1
88,2021-07-16 00:00:00-04:00,127.2,127.35,125.7,126.51,7,2021,28,3,-0.03,1.16,4.57,13.27,41.25,72.76,125.58,126.85,126.82,121.38,123.84,125.04,113.84,119.78,122.13,91.49,100.75,109.36
89,2021-07-19 00:00:00-04:00,125.63,125.75,123.06,124.13,7,2021,29,3,-1.88,-1.89,3.15,9.03,41.86,66.14,125.34,126.37,125.92,121.51,124.06,125.06,114.04,119.94,122.3,91.65,101.01,109.59
90,2021-07-20 00:00:00-04:00,125.07,126.58,123.9,125.75,7,2021,29,3,1.31,-0.89,3.67,10.58,45.28,69.42,125.41,126.14,125.71,121.71,124.28,125.23,114.27,120.11,122.53,91.82,101.26,109.84
91,2021-07-21 00:00:00-04:00,125.68,127.14,125.57,127.09,7,2021,29,3,1.06,-0.54,6.19,11.41,46.0,69.66,125.69,126.01,126.03,121.97,124.54,125.49,114.52,120.37,122.8,92.0,101.54,110.1
92,2021-07-22 00:00:00-04:00,127.38,128.02,127.04,127.96,7,2021,29,3,0.68,1.12,5.43,12.7,48.39,69.12,126.07,126.29,126.68,122.25,124.85,125.82,114.79,120.66,123.1,92.18,101.81,110.36
93,2021-07-23 00:00:00-04:00,129.96,132.92,129.33,132.53,7,2021,29,3,3.58,4.76,8.73,16.76,53.99,72.86,127.14,127.49,128.76,122.74,125.38,126.55,115.13,121.12,123.57,92.38,102.11,110.67
94,2021-07-26 00:00:00-04:00,132.85,133.75,131.82,133.55,7,2021,30,3,0.77,7.59,9.75,19.01,50.22,77.27,128.21,129.38,130.78,123.26,125.95,127.33,115.49,121.57,124.06,92.58,102.41,110.98
95,2021-07-27 00:00:00-04:00,133.77,133.91,129.63,131.42,7,2021,30,3,-1.59,4.51,7.67,14.7,40.31,73.45,128.75,130.51,131.46,123.65,126.42,127.85,115.81,121.93,124.44,92.78,102.7,111.27
96,2021-07-28 00:00:00-04:00,135.82,137.8,134.79,135.6,7,2021,30,3,3.18,6.7,11.09,17.83,44.46,79.44,129.89,132.21,133.16,124.22,127.11,128.72,116.2,122.36,124.98,92.99,103.0,111.59
97,2021-07-29 00:00:00-04:00,135.66,136.17,135.05,135.29,7,2021,30,3,-0.23,5.73,10.81,18.53,43.49,79.25,130.79,133.68,134.18,124.74,127.79,129.5,116.57,122.81,125.48,93.2,103.29,111.92
98,2021-07-30 00:00:00-04:00,134.55,134.82,133.77,134.24,7,2021,30,3,-0.77,1.29,10.19,14.22,42.25,77.64,131.36,134.02,134.37,125.2,128.4,130.12,116.92,123.23,125.93,93.4,103.57,112.22
99,2021-08-02 00:00:00-04:00,134.63,134.85,133.31,134.37,8,2021,31,3,0.1,0.61,10.46,12.72,41.36,72.47,131.87,134.18,134.49,125.63,128.88,130.69,117.26,123.62,126.37,93.61,103.85,112.53
100,2021-08-03 00:00:00-04:00,134.65,135.24,132.84,135.14,8,2021,31,3,0.58,2.83,10.77,15.26,49.13,74.34,132.41,134.93,134.8,126.09,129.35,131.28,117.61,124.04,126.82,93.81,104.14,112.84
101,2021-08-04 00:00:00-04:00,134.86,135.16,134.0,134.64,8,2021,31,3,-0.37,-0.71,7.88,15.34,45.83,72.7,132.78,134.73,134.71,126.49,129.78,131.79,117.94,124.38,127.24,94.02,104.42,113.14
102,2021-08-05 00:00:00-04:00,135.19,135.86,134.36,135.76,8,2021,31,3,0.83,0.35,7.97,18.13,49.12,79.66,133.28,134.83,135.05,126.93,130.34,132.36,118.29,124.74,127.68,94.22,104.72,113.46
103,2021-08-06 00:00:00-04:00,135.55,135.98,134.72,135.25,8,2021,31,3,-0.38,0.75,7.33,17.28,43.41,80.0,133.61,135.03,135.19,127.33,130.85,132.82,118.62,125.07,128.1,94.43,105.01,113.76
104,2021-08-09 00:00:00-04:00,135.45,136.69,134.85,136.42,8,2021,32,3,0.87,1.53,9.49,17.15,42.68,79.04,134.08,135.44,135.65,127.76,131.34,133.35,118.97,125.45,128.54,94.64,105.3,114.07
105,2021-08-10 00:00:00-04:00,136.85,137.27,135.87,136.31,8,2021,32,3,-0.08,0.87,8.99,16.34,32.89,81.97,134.45,135.68,135.94,128.17,131.81,133.83,119.31,125.83,128.97,94.84,105.58,114.38
106,2021-08-11 00:00:00-04:00,136.69,137.19,135.78,135.79,8,2021,32,3,-0.39,0.85,7.33,18.93,32.72,78.9,134.67,135.91,135.98,128.53,132.21,134.21,119.64,126.17,129.36,95.05,105.85,114.68
107,2021-08-12 00:00:00-04:00,135.48,136.8,134.94,136.7,8,2021,32,3,0.67,0.69,7.74,20.87,31.36,78.36,135.01,136.09,136.24,128.92,132.72,134.63,119.97,126.54,129.77,95.26,106.14,114.99
108,2021-08-13 00:00:00-04:00,136.75,137.36,136.54,137.23,8,2021,32,3,0.39,1.47,7.4,25.19,32.14,85.12,135.38,136.49,136.62,129.32,133.26,135.06,120.31,126.95,130.19,95.46,106.43,115.3
109,2021-08-16 00:00:00-04:00,137.03,137.86,134.81,137.81,8,2021,33,3,0.42,1.02,8.9,24.1,33.29,86.56,135.78,136.77,137.06,129.72,133.94,135.49,120.65,127.32,130.62,95.68,106.74,115.61
110,2021-08-17 00:00:00-04:00,137.25,137.77,135.59,136.17,8,2021,33,3,-1.19,-0.11,7.63,19.96,31.0,85.52,135.85,136.74,136.86,130.03,134.46,135.71,120.96,127.65,130.96,95.88,107.03,115.9
111,2021-08-18 00:00:00-04:00,136.01,136.61,134.83,134.96,8,2021,33,3,-0.89,-0.61,8.73,18.35,29.69,83.15,135.7,136.57,136.27,130.26,134.86,135.75,121.23,127.96,131.25,96.07,107.31,116.18
112,2021-08-19 00:00:00-04:00,133.95,135.86,133.77,135.19,8,2021,33,3,0.17,-1.1,7.5,19.94,29.53,80.31,135.62,136.27,135.81,130.5,135.22,135.79,121.51,128.26,131.53,96.27,107.58,116.46
113,2021-08-20 00:00:00-04:00,135.51,137.06,134.76,136.93,8,2021,33,3,1.29,-0.22,7.75,21.0,30.22,83.44,135.83,136.21,136.03,130.8,135.44,135.95,121.81,128.57,131.87,96.47,107.85,116.75
114,2021-08-23 00:00:00-04:00,137.47,140.37,137.11,139.54,8,2021,34,3,1.9,1.25,9.05,21.41,32.2,87.12,136.45,136.56,137.14,131.22,135.74,136.34,122.16,128.94,132.3,96.68,108.11,117.07
115,2021-08-24 00:00:00-04:00,140.1,141.57,139.83,140.75,8,2021,34,3,0.87,3.37,6.2,23.15,34.16,90.82,137.17,137.47,138.54,131.67,136.2,136.82,122.52,129.32,132.77,96.9,108.38,117.39
116,2021-08-25 00:00:00-04:00,141.11,141.68,140.87,141.57,8,2021,34,3,0.58,4.89,6.0,20.35,36.04,88.53,137.9,138.8,139.9,132.14,136.5,137.33,122.89,129.73,133.25,97.12,108.65,117.72
