,year,month,close,open,high,low,daily_trend,monthly_trend,sma_5_day,sma_20_day,sma_50_day,sma_200_day,close_max,open_max,high_max,low_max,daily_trend_max_x,close_min,open_min,high_min,low_min,daily_trend_max_y
24,2023,2,7.02,6.99,7.43,6.65,0.24,27.03,7.07,7.33,5.9,9.58,8.0,8.0,8.66,7.74,18.3,5.85,5.76,5.94,5.51,-12.63
25,2023,3,7.17,7.2,7.58,6.78,1.27,2.57,7.07,6.87,6.81,9.02,8.87,8.88,9.12,7.9,25.7,5.33,5.48,5.66,5.13,-12.29
26,2023,4,9.75,9.77,10.27,9.27,1.01,40.74,9.58,8.65,7.62,9.11,11.97,12.27,12.83,11.45,15.78,7.93,7.82,8.29,7.65,-10.69
27,2023,5,9.47,9.45,9.94,9.06,0.11,1.03,9.51,9.7,8.77,9.12,10.49,10.38,10.72,10.0,9.08,8.73,8.71,8.93,8.52,-14.58
28,2023,6,10.97,10.84,11.42,10.37,1.86,16.43,10.56,9.83,9.7,8.67,13.86,14.44,14.62,13.18,17.43,9.19,8.95,9.49,8.47,-8.37
29,2023,7,16.77,16.7,17.46,16.11,1.27,60.58,16.46,14.39,11.6,8.92,19.3,19.13,19.88,17.87,14.47,15.32,14.05,15.64,13.95,-6.37
30,2023,8,13.59,13.72,14.22,13.08,-1.13,-16.85,13.94,15.49,14.21,9.36,16.83,16.86,17.4,16.29,28.81,10.55,10.6,10.94,10.26,-10.21
31,2023,9,9.88,10.05,10.33,9.62,-1.86,-26.2,10.33,11.4,13.96,9.61,12.36,12.53,12.74,11.83,6.99,8.01,8.06,8.55,7.91,-11.73
32,2023,10,8.29,8.39,8.8,8.0,0.35,-16.05,8.25,8.52,10.69,9.99,9.76,9.89,10.72,9.35,12.76,7.3,7.2,7.58,7.16,-14.42
33,2023,11,10.17,10.09,10.48,9.7,1.61,23.25,9.86,9.16,9.08,10.29,12.4,12.42,12.63,12.04,11.67,8.55,9.0,9.05,8.39,-6.86
34,2023,12,19.96,19.53,20.79,18.72,3.79,99.19,18.49,14.26,11.02,11.02,31.07,28.99,31.3,28.15,15.24,13.7,12.2,13.7,12.18,-16.44
35,2024,1,19.98,20.23,21.47,18.85,-1.11,16.65,20.81,22.16,16.63,12.54,26.27,27.29,29.18,24.75,12.07,15.65,15.52,16.48,14.62,-15.27
36,2024,2,24.11,23.99,25.43,22.58,2.42,25.26,23.05,20.22,20.45,13.64,31.03,32.3,34.09,29.47,23.03,16.64,16.66,17.5,16.14,-16.53
37,2024,3,21.54,21.76,22.97,20.49,-0.46,-1.83,22.22,24.02,22.04,15.09,27.0,27.87,29.38,24.52,16.1,18.23,17.77,19.2,17.4,-13.42
38,2024,4,17.69,17.77,18.49,17.09,-1.39,-19.69,18.07,19.25,21.66,15.96,21.63,22.02,22.5,21.07,10.77,14.6,14.58,14.99,14.18,-10.93
39,2024,5,19.54,19.49,20.45,18.72,1.11,11.95,19.33,18.32,19.33,16.2,22.32,22.23,22.86,21.12,17.98,16.07,15.74,17.14,15.63,-12.67
40,2024,6,19.86,19.81,20.64,19.13,0.14,2.93,19.89,20.09,18.93,16.84,21.07,20.93,22.05,20.58,4.8,18.69,18.47,19.15,17.6,-7.36
41,2024,7,21.65,21.8,22.68,20.88,0.19,9.01,21.61,20.8,20.19,17.94,26.72,25.99,27.3,24.31,18.34,18.89,19.16,19.31,18.78,-9.6
42,2024,8,16.84,16.87,17.5,16.16,-0.59,-21.34,17.11,18.86,19.92,19.11,18.69,19.72,19.98,17.85,10.85,15.11,13.93,15.8,13.66,-11.27
43,2024,9,15.67,15.75,16.26,15.18,-0.03,-6.65,15.68,16.09,18.2,19.73,17.52,17.92,18.25,16.85,9.35,13.37,13.8,14.36,13.17,-8.62
44,2024,10,17.11,17.15,17.69,16.56,0.25,8.9,17.01,16.36,16.39,19.46,18.97,19.39,19.94,18.71,11.02,15.07,15.02,15.48,14.67,-8.26
45,2024,11,21.8,21.61,23.08,20.62,2.97,26.9,20.92,19.08,17.36,19.3,27.42,27.52,30.28,27.14,29.92,15.5,15.87,15.94,15.31,-14.05
46,2024,12,22.17,22.84,23.44,21.65,-2.19,9.89,23.04,23.63,20.54,19.31,26.43,27.16,28.07,25.0,8.05,16.77,17.98,18.15,16.64,-12.15
47,2025,1,18.76,18.71,19.41,18.11,0.58,-17.11,18.65,19.51,21.37,19.12,20.55,20.25,21.18,19.83,14.12,17.19,16.97,17.47,16.4,-8.5
