,date,open,high,low,close,month,year,week,quarter,daily_trend,weekly_trend,monthly_trend,quartely_trend,6_monthly_trend,yearly_trend,ema_5_day,sma_5_day,wma_5_day,ema_20_day,sma_20_day,wma_20_day,ema_50_day,sma_50_day,wma_50_day,ema_200_day,sma_200_day,wma_200_day
88,2021-07-16 00:00:00-04:00,131.17,131.71,130.35,131.37,7,2021,28,3,0.44,1.75,4.61,16.94,45.91,80.03,129.64,130.88,131.07,124.94,127.96,129.02,116.34,123.14,125.94,92.51,101.95,111.21
89,2021-07-19 00:00:00-04:00,130.69,130.78,128.08,128.79,7,2021,29,3,-1.97,-1.0,2.83,12.56,46.32,72.83,129.5,130.62,130.37,125.12,128.14,129.1,116.59,123.35,126.16,92.69,102.23,111.48
90,2021-07-20 00:00:00-04:00,129.54,131.53,128.73,130.63,7,2021,29,3,1.43,0.08,3.74,14.11,50.13,76.55,129.69,130.64,130.38,125.38,128.37,129.34,116.86,123.57,126.45,92.88,102.51,111.76
91,2021-07-21 00:00:00-04:00,130.32,132.14,130.13,132.13,7,2021,29,3,1.14,0.39,5.6,15.18,51.16,77.27,130.1,130.74,130.87,125.71,128.65,129.69,117.16,123.88,126.79,93.08,102.81,112.06
92,2021-07-22 00:00:00-04:00,132.18,133.03,131.93,132.85,7,2021,29,3,0.55,1.57,5.44,16.26,53.24,76.48,130.56,131.15,131.57,126.05,128.99,130.09,117.47,124.23,127.14,93.28,103.1,112.36
93,2021-07-23 00:00:00-04:00,134.78,138.31,134.22,137.32,7,2021,29,3,3.37,4.53,8.52,20.19,58.76,78.78,131.68,132.34,133.63,126.58,129.52,130.89,117.86,124.75,127.65,93.49,103.43,112.7
94,2021-07-26 00:00:00-04:00,137.76,139.21,137.16,139.14,7,2021,30,3,1.33,8.04,10.42,23.15,55.95,84.8,132.93,134.42,135.9,127.18,130.15,131.8,118.28,125.28,128.22,93.72,103.76,113.05
95,2021-07-27 00:00:00-04:00,139.51,139.51,134.62,136.31,7,2021,30,3,-2.04,4.34,7.48,18.17,45.0,79.93,133.49,135.55,136.53,127.62,130.65,132.39,118.63,125.7,128.65,93.93,104.07,113.38
96,2021-07-28 00:00:00-04:00,138.07,139.18,135.86,135.89,7,2021,30,3,-0.3,2.85,7.39,17.23,44.22,80.2,133.89,136.3,136.64,128.01,131.16,132.89,118.97,126.1,129.05,94.14,104.37,113.69
97,2021-07-29 00:00:00-04:00,135.89,136.66,135.65,136.05,7,2021,30,3,0.12,2.41,7.67,18.36,43.65,79.9,134.25,136.94,136.56,128.39,131.72,133.36,119.3,126.53,129.44,94.35,104.66,114.01
98,2021-07-30 00:00:00-04:00,135.03,135.29,134.33,134.74,7,2021,30,3,-0.97,-1.88,7.3,13.64,42.38,78.44,134.33,136.43,135.82,128.69,132.16,133.64,119.61,126.92,129.76,94.55,104.94,114.31
99,2021-08-02 00:00:00-04:00,135.0,135.53,134.19,135.5,8,2021,31,3,0.57,-2.62,8.52,11.93,41.86,73.71,134.53,135.7,135.51,129.02,132.53,133.96,119.92,127.28,130.1,94.76,105.23,114.61
100,2021-08-03 00:00:00-04:00,135.51,135.85,133.7,135.79,8,2021,31,3,0.21,-0.38,7.84,13.09,48.88,74.9,134.74,135.6,135.55,129.34,132.85,134.27,120.23,127.66,130.43,94.96,105.52,114.92
101,2021-08-04 00:00:00-04:00,135.76,136.05,134.93,135.54,8,2021,31,3,-0.18,-0.26,5.68,13.59,46.02,73.45,134.87,135.52,135.53,129.64,133.15,134.53,120.53,127.98,130.74,95.16,105.81,115.21
102,2021-08-05 00:00:00-04:00,135.54,136.46,135.11,136.45,8,2021,31,3,0.67,0.29,5.52,16.33,49.19,80.7,135.13,135.6,135.84,129.96,133.53,134.84,120.84,128.3,131.07,95.37,106.11,115.52
103,2021-08-06 00:00:00-04:00,135.81,136.59,135.56,136.55,8,2021,31,3,0.07,1.34,5.35,16.29,44.15,81.28,135.37,135.97,136.15,130.27,133.9,135.13,121.15,128.61,131.39,95.57,106.4,115.82
104,2021-08-09 00:00:00-04:00,136.46,137.83,135.94,137.51,8,2021,32,3,0.7,1.48,6.83,15.9,43.19,80.37,135.73,136.37,136.66,130.62,134.28,135.47,121.47,128.97,131.74,95.78,106.69,116.13
105,2021-08-10 00:00:00-04:00,137.59,138.06,136.74,137.6,8,2021,32,3,0.07,1.33,6.58,15.14,33.42,84.09,136.04,136.73,137.07,130.95,134.63,135.79,121.79,129.32,132.08,95.99,106.98,116.44
106,2021-08-11 00:00:00-04:00,137.79,138.35,136.86,137.2,8,2021,32,3,-0.29,1.22,5.46,17.6,33.53,80.93,136.23,137.06,137.23,131.25,134.91,136.04,122.09,129.64,132.39,96.19,107.26,116.74
107,2021-08-12 00:00:00-04:00,137.22,137.92,136.29,137.89,8,2021,32,3,0.51,1.06,5.65,19.88,31.93,80.73,136.51,137.35,137.51,131.57,135.26,136.32,122.4,129.98,132.71,96.4,107.55,117.04
108,2021-08-13 00:00:00-04:00,137.86,138.18,137.51,137.91,8,2021,32,3,0.01,1.0,4.79,23.63,32.26,86.66,136.74,137.62,137.7,131.87,135.59,136.57,122.7,130.35,133.03,96.61,107.84,117.35
109,2021-08-16 00:00:00-04:00,137.51,138.49,135.68,138.42,8,2021,33,3,0.37,0.66,5.83,22.83,33.35,88.43,137.02,137.8,137.96,132.18,136.07,136.84,123.01,130.67,133.34,96.82,108.15,117.65
110,2021-08-17 00:00:00-04:00,137.7,138.22,136.3,136.81,8,2021,33,3,-1.16,-0.58,4.14,18.56,31.05,87.44,136.99,137.65,137.63,132.4,136.38,136.91,123.28,130.95,133.58,97.01,108.45,117.94
111,2021-08-18 00:00:00-04:00,136.62,137.8,135.93,136.08,8,2021,33,3,-0.53,-0.81,5.66,17.66,30.32,85.35,136.84,137.42,137.11,132.58,136.58,136.88,123.53,131.2,133.78,97.21,108.72,118.21
112,2021-08-19 00:00:00-04:00,134.98,136.96,134.87,136.42,8,2021,33,3,0.25,-1.07,4.43,18.88,30.14,82.54,136.77,137.13,136.77,132.76,136.76,136.87,123.78,131.44,133.99,97.4,109.0,118.49
113,2021-08-20 00:00:00-04:00,136.59,138.12,135.98,137.94,8,2021,33,3,1.11,0.02,4.4,19.93,30.48,85.26,136.96,137.13,137.05,133.01,136.79,136.98,124.06,131.69,134.24,97.61,109.28,118.77
114,2021-08-23 00:00:00-04:00,138.5,141.67,138.25,140.59,8,2021,34,3,1.92,1.57,5.83,19.77,32.59,88.62,137.57,137.57,138.2,133.37,136.86,137.34,124.39,132.0,134.59,97.82,109.55,119.09
115,2021-08-24 00:00:00-04:00,141.04,142.5,140.85,141.89,8,2021,34,3,0.92,3.71,3.33,21.44,34.52,92.39,138.29,138.59,139.64,133.77,137.14,137.82,124.73,132.32,134.98,98.04,109.82,119.41
116,2021-08-25 00:00:00-04:00,142.37,142.8,141.93,142.44,8,2021,34,3,0.39,4.67,2.37,18.79,36.07,89.76,138.98,139.86,140.92,134.19,137.47,138.33,125.08,132.65,135.38,98.26,110.09,119.73
117,2021-08-26 00:00:00-04:00,142.11,142.62,141.58,141.61,8,2021,34,3,-0.58,3.8,3.89,17.99,37.66,87.19,139.42,140.9,141.51,134.54,137.74,138.72,125.4,132.98,135.73,98.48,110.36,120.05
118,2021-08-27 00:00:00-04:00,141.6,144.49,141.51,144.03,8,2021,34,3,1.71,4.42,5.99,18.8,39.6,91.75,140.19,142.11,142.55,134.99,138.21,139.32,125.77,133.34,136.16,98.7,110.65,120.38
119,2021-08-30 00:00:00-04:00,144.19,145.97,144.08,144.95,8,2021,35,3,0.64,3.1,6.54,21.1,38.86,91.66,140.98,142.98,143.5,135.47,138.68,139.96,126.14,133.74,136.62,98.93,110.93,120.72
120,2021-08-31 00:00:00-04:00,145.36,145.59,144.48,144.94,8,2021,35,3,-0.01,2.15,7.57,20.64,43.22,86.66,141.64,143.6,144.15,135.92,139.14,140.56,126.51,134.12,137.06,99.16,111.22,121.06
121,2021-09-01 00:00:00-04:00,145.13,146.29,145.09,145.32,9,2021,35,3,0.26,2.02,7.25,20.04,43.2,88.48,142.25,144.17,144.73,136.36,139.63,141.15,126.88,134.49,137.5,99.39,111.51,121.4
122,2021-09-02 00:00:00-04:00,145.43,145.8,143.59,143.7,9,2021,35,3,-1.11,1.47,5.83,19.13,38.57,82.35,142.5,144.59,144.57,136.71,139.99,141.54,127.21,134.85,137.86,99.61,111.78,121.72
123,2021-09-03 00:00:00-04:00,143.63,144.86,142.99,144.26,9,2021,35,3,0.39,0.16,6.43,20.41,39.49,83.21,142.79,144.63,144.46,137.07,140.38,141.94,127.54,135.2,138.23,99.83,112.06,122.04
124,2021-09-07 00:00:00-04:00,144.23,145.3,144.02,145.0,9,2021,36,3,0.51,0.03,6.26,18.71,43.6,83.25,143.16,144.64,144.58,137.45,140.75,142.38,127.89,135.57,138.61,100.06,112.35,122.37
125,2021-09-08 00:00:00-04:00,144.87,145.03,143.68,144.36,9,2021,36,3,-0.44,-0.4,5.73,17.5,41.41,80.18,143.36,144.53,144.49,137.78,141.09,142.73,128.21,135.93,138.96,100.28,112.63,122.69
